ID,comment,sentiment
2309,ပိုင်ဆိုင်ခွင့်သာရရင် အနားမှာစောင့်ရှောက်ထားမှာ,positive
2310,နေ့ဘက်တွေရော ညဘက်တွေရော,neutral
2311,ဘယ်ကိုသွားသွား ဘာလုပ်လုပ် ဖုန်းဆက်ကာပြော,neutral
2312,အချိန်မှီမင်းရဲ့ သတင်းကိုမကြာရင် လုံး၀သေနိုင်တယ်,negative
2313,ဘယ်လိုအကြောင်းပြချက်နဲ့ ငါ့ရဲ့စိတ်တွေဖြေနိုင်မလဲ,neutral
2314,အိမ်ပြန်ချိန်လေးတိုင်းဆို မင်းနဲ့အတူရှိချင်မိတယ် နေ့တိုင်းကို,positive
2317,တို့အိမ်ပြန်ချိန်လေးများ တို့အိမ်ပြန်ချိန်လေးများ,neutral
2318,ကိုကိုကို့လွမ်းလိုက်တာ,negative
2319,😁😘😘,positive
2321,လေးကွာ🥺,neutral
2322,သူနဲ့ပြန်အဆင်ပြေချင်တယ်ကွာပြတ်သွားတာနှစ်,negative
2323,လွမ်းတယ်ဗျာ အရမ်းလွမ်းတယ် ငယ်ရယ် ပြန်လိုချင်တယ် မင်းကို,negative
2325,အရမ်းကြိုက်တယ် ကို 😇,positive
2326,ဒီသီချင်းကြားရင် သူ့ကိုသတိရတယ်🥲,negative
2327,အဲ့လို ဂရုစိုက် ပေးမယ့်သူမရှိ,negative
2328,အရမ္းေကာင္းတယ္ဗ်ာ,positive
2329,လွမ်းလိုက်တာ,negative
2330,အျမန္အားေ ပးေ နတယ္ေ နာ္ 😁😁,positive
2331,အရင်လိုနွေထွေးမှုနဲ့ငြိမ်းချမ်းတဲ့ဘဝကိုဒီသီချင်းနားထောင်ချင်တယ်,positive
2332,😉,positive
2333,သူ၂,neutral
2334,အရမ်းကောင်းတယ်💚💚,positive
2335,ဒဿ😂,neutral
2336,ခင်ရယ်မင်းသိပ်ကြိုက်တဲ့သီချင်းလေးကိုယ်နဲ့အတူတူလာနာထောင်းပါအုံးလားကွာ,negative
2337,🍉,positive
2338,လွမ်းယုံကလွဲလို့ဘာမှမတတ်နိုင်ဘူး,negative
2339,မိုက်နေရောပဲ သီချင်းလေးက,positive
2340,မိုက်ဒယ်,positive
2342,အရမ်းကိုကောင်းတယ်အရမ်းကိုကြိုက်ပါတယ်,positive
2343,ကြိုက်လိုက်တာကွာ,positive
2344,သူမကိုအရမ်းလွမ်းတယ်ကို့အပိူင်ကနေသူများအပိုင်ဖြစ်သွားတဲ့ခံစားချက်ကြီးကတော်တော်ပြင်းထန်တာပဲ😞😞😞,negative
2345,တို့အိမ်ပြန်ချိန်လေးများ,neutral
2346,အရမ်းတေကြိုက်နေတယ်အသီချင်းကို,positive
2347,ကောင်းလိုက်တာသီချင်းလေးက,positive
2349,ကိုကိုချစ်တယ်နော်တို့တွေမတွေဖြင်ချစ်ခြင်းတွေနီးဆက်မယ်,positive
2350,အရင်လိုနိုင်ငံကြီးပြန်ကောင်းပါတော့ကွာ ဖီးလ်လဲလွတ်လွတ်လပ်လပ်နဲ့,positive
2351,အရမ်းကြိုက်တယ်ဒီသီချင်းကို🥰🥰,positive
2352,😊😊😊😊😊😊😊😊,positive
2355,အရင်ကအချိန်ကိုပြန်လိုချင်တယ်,neutral
2356,တအားကောင်းတယ်,positive
2358,ဟိုအရင်အချိန် ေတွြပန်တမ်းတ,neutral
2359,🧡🧡🧡,positive
2361,နေ့တိုင်း ပြီးနားထောင်တယ် များအောင်လို့,positive
2363,ငါစိတ္မခ်တာအျမဲပါ လိုက္ပို့ပရေစသဲရာဘျဲကီးနဲ့အတူအိမ္ျပန္ခ်င္ပါတယ္😛🙆,positive
2364,သူကို တိတ္ တဆိတ္ လြမ္းေနမိတယ္,negative
2365,ကြိုက်တယ်🥰🥰🥰,positive
2366,အရမ်းကြိုက်😇,positive
2367,သီခ်င္း ျကိုက္လို့ ထားလိုက္ပါၿပီ,positive
2368,မထုတ်သေးဘူးလား,neutral
2370,အိမ်ပြန်ချိန်😭😫😭😫😭,negative
2371,သီချင်းတွေတိုင်း တခုခုကိုခံစားမိပေမယ့် ဘာမှန်းမသိတဲ့ခံစားချက်မျိုးနဲ့ ရင်ထဲထိရောက်နေတယ်,positive
2372,မရှိတဲ့ကောင်လေးကိုလွမ်း😂,positive
2373,သီချင်းလဲ ကောင်းမင်းလည်း တစ်ခြာရင်ခွင် ကို ပြောင်း🥀,negative
2374,💌🍀,positive
2375,အိမ်ပြန်ချိန်ကို မလိုချင်ဘူး အမြဲ အနားမှာ ရှိချင်တာ 😜,positive
2376,😭💀🤡,positive
2377,အရမ်းကြိုက်တယ် ကိုရီး,positive
2378,အရမ်းကြိုက်သွားပါပြီ,positive
2379,ကြိုက်လိုက်တာ,positive
2380,ကြိုက်တယ် သီချင်းလေး😘😍😘😌,positive
2381,ခံစားရတယ်,positive
2382,လွခ်င္လြန္းလို့ ဝိတ္မေလ်ာ့နဲ႔ ညစာအျမဲတမ္းစားပါ😊,neutral
2383,အရင်လိုလေးလိုချင်တယ်ကွာ,negative
2385,😞🤎,positive
2386,ဒီသီချင်းလေးကရင်ထဲကိုအရမ်းနွေးထွေးစေတယ်။,positive
2388,သူနဲ့သာ ပြန်အဆင်ပြေရင် နားကြပ်တစ်ယောက်တစ်ဖက်စီနဲ့အတူနားထောင်ချင်မိ😊,neutral
2390,ဟိုနေ့က မြေနီကုန်းမှာ တွေ့ခဲ့သေးတယ်နော် 😁,neutral
2391,မှာ ဒီသီချင်း မရှိဘူးလား,neutral
2393,အရမ်းကြိုက်ပါတယ်ဗျာ,positive
2395,မှာတင်ပေးပါလားဗျ🥺💔,positive
2396,မှာတင်ပေးပါလားဗျ,neutral
2397,ရင်ထဲ ထိ တယ်,positive
2398,🥰💕,positive
2399,😍💕,positive
2400,အရမ်းကြိုက်ပါတယ့😇,positive
2401,🥲🥲🥲,negative
2403,🛴,positive
2404,🎧🎤😊😇,positive
2405,ကြိုက်လိုက်တာ🥺နားထောင်ရတာဖြစ်တယ်,positive
2408,😢😢😢 ဘာတွေပဲဖြစ်ခဲ့ဖြစ်ခဲ့ ခံစားခဲ့ ခံစားခဲ့ ဝေးသွားခဲ့ရရင် အကုန် ပုံပြင်တွေလိုပဲ ပြန်တွေးမိတိုင်းနာကျင်ရတယ် 😔😔😔,negative
2409,😣,negative
2411,အရမ်းကြိုက်တယ် ပဲဗျာ🤎,positive
2412,ဘဲမရှိပါဘူးအတူတူဖို့🤧😆😆,positive
2413,💓💓💓,positive
2414,အရမ်းကြိုက်ခဲ့ရတဲ့သီချင်းလေး 😍,positive
2415,ဒီသီခ်င္းေလး အရမ္းႀကိဳက္တယ္ အကိုေရ အကို႔ရဲ႕သီခ်င္းေတြအကုန္ႀကိဳက္တာ,positive
2416,မျှော်နေရတာ,positive
2419,ဘဲကြိုက်တယ်,positive
2420,စာသားလေးတေကအစအကုန်ကြိုက်တယ်,positive
2421,ကောင်လေးရယ် တအားပင်ပန်းသွားပြီ အလုပ်တွေကြိုးစားနေရ စိတ်ပင်ပန်းနေရနဲ့ ကောင်လေးနားမှာ ဥရှိတယ်နော် အသံချိုချိုလေးနဲ့အိမ်ပြန်ချိန်လေး တအားသဘောကျတယ်,negative
2422,အ၇မ္းႀကိဳက္,positive
2423,အိမ်ပြန်ချင်တယ်ဗျ အမေကိုသတိရတယ်ဗျာ,positive
2424,💨,positive
2425,မှာတင်ပေးပါ,neutral
2427,ကိုဂျင်မီ နောက်ထပ်အသစ်သစ်တွေ မျှော်နေပါတယ်ဗျိုး,positive
2428,🥲💕,positive
2430,ကိုကြီးဆိုတာတွေအကုန်ကြိုက်တယ်,positive
2432,စောင့်ခဲ့တာကြာ,positive
